blockNumber,hash,from,to,value,gasLimit,gasUsed,from_op_0,to_op_0,intValue_op_0,symbol_op_0,usdPrice_op_0,type_op_0,from_op_1,to_op_1,intValue_op_1,symbol_op_1,usdPrice_op_1,type_op_1,from_op_2,to_op_2,intValue_op_2,symbol_op_2,usdPrice_op_2,type_op_2,from_op_3,to_op_3,intValue_op_3,symbol_op_3,usdPrice_op_3,type_op_3,from_op_4,to_op_4,intValue_op_4,symbol_op_4,usdPrice_op_4,type_op_4,from_op_5,to_op_5,intValue_op_5,symbol_op_5,usdPrice_op_5,type_op_5,from_op_6,to_op_6,intValue_op_6,symbol_op_6,usdPrice_op_6,type_op_6,from_op_7,to_op_7,intValue_op_7,symbol_op_7,usdPrice_op_7,type_op_7,from_op_8,to_op_8,intValue_op_8,symbol_op_8,usdPrice_op_8,type_op_8,from_op_9,to_op_9,intValue_op_9,symbol_op_9,usdPrice_op_9,type_op_9,from_op_10,to_op_10,intValue_op_10,symbol_op_10,usdPrice_op_10,type_op_10,from_op_11,to_op_11,intValue_op_11,symbol_op_11,usdPrice_op_11,type_op_11,from_op_12,to_op_12,intValue_op_12,symbol_op_12,usdPrice_op_12,type_op_12,from_op_13,to_op_13,intValue_op_13,symbol_op_13,usdPrice_op_13,type_op_13,from_op_14,to_op_14,intValue_op_14,symbol_op_14,usdPrice_op_14,type_op_14,from_op_15,to_op_15,intValue_op_15,symbol_op_15,usdPrice_op_15,type_op_15,from_op_16,to_op_16,intValue_op_16,symbol_op_16,usdPrice_op_16,type_op_16,from_op_17,to_op_17,intValue_op_17,symbol_op_17,usdPrice_op_17,type_op_17,from_op_18,to_op_18,intValue_op_18,symbol_op_18,type_op_18,usdPrice_op_18
11705875,0x89636afd932bb7e4ba466c1f3443dab7b4cf161db23025c7ab057d0d3138abb7,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,380552,179636,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0xae938f702c8f3ac9a9862635059989c7a9ddb5e6,2.5e+17,WETH,1230.339787976249,transfer,0xae938f702c8f3ac9a9862635059989c7a9ddb5e6,0x68d1427ab456c205068c891b5902bafbf05584f1,1.0607179044026761e+23,DOGY,,transfer,0x68d1427ab456c205068c891b5902bafbf05584f1,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,2.7549625326658352e+17,WETH,1230.339787976249,transfer,,,2.4221440603254344e+16,WETH,1230.339787976249,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11706092,0x7ffd0cac0fbceab87a06c77f8ce30a449fafa5d018255b25fc2f65e916d35d09,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,356568,179660,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0xae938f702c8f3ac9a9862635059989c7a9ddb5e6,1.6666666666666666e+17,WETH,1238.2751147647068,transfer,0xae938f702c8f3ac9a9862635059989c7a9ddb5e6,0x68d1427ab456c205068c891b5902bafbf05584f1,7.432422773551113e+22,DOGY,,transfer,0x68d1427ab456c205068c891b5902bafbf05584f1,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,1.7802761100770557e+17,WETH,1238.2751147647068,transfer,,,1.0792897123986968e+16,WETH,1238.2751147647068,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11706210,0x3f83a258364cb5a26f0891a757635f0c4f498e2bdef212bd55f870654d6bee82,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,353702,178227,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0x70ec2fa6eccf4010eaf572d1c1a7bcbc72dec983,1.6666666666666666e+17,WETH,1229.513041074067,transfer,0x70ec2fa6eccf4010eaf572d1c1a7bcbc72dec983,0xf13eef1c6485348b9c9fa0d5df2d89accc5b0147,5.1199752250983763e+17,ROOK,399.53573691292485,transfer,0xf13eef1c6485348b9c9fa0d5df2d89accc5b0147,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,1.7950436826324374e+17,WETH,1229.513041074067,transfer,,,1.2195816516748224e+16,WETH,1229.513041074067,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11706351,0x7f9bcdda5cf4b03b6d2812412f94315efd0c7b2d7053cf82fd752a8ca67e75d6,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,385592,182156,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0x4811c9384bc8447945806a2319159054b228fda7,5e+17,WETH,1232.5234806889757,transfer,0x4811c9384bc8447945806a2319159054b228fda7,0x58dc5a51fe44589beb22e8ce67720b5bc5378009,3.083475338171669e+20,CRV,2.05119728990957,transfer,0x58dc5a51fe44589beb22e8ce67720b5bc5378009,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,5.128053008266561e+17,WETH,1232.5234806889757,transfer,,,1.2165035785323352e+16,WETH,1232.5234806889757,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11706458,0x869293de43acaaaf33b85dc109e3d9cb35e26c312a9526f359fc3f250fe92eb0,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,377972,178346,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0x3c70f4faea49e50adc8305f2e1aa0ea326a54ffc,2e+18,WETH,1247.3176028694018,transfer,0x3c70f4faea49e50adc8305f2e1aa0ea326a54ffc,0xfb3cd0b8a5371fe93ef92e3988d30df7931e2820,2.750689839224306e+20,INJ,9.02661167734934,transfer,0xfb3cd0b8a5371fe93ef92e3988d30df7931e2820,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,2.0176380875731963e+18,WETH,1247.3176028694018,transfer,,,1.6756183194536516e+16,WETH,1247.3176028694018,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11706560,0x0c7312f58b5160e9e92a12f468dda50ebf1e0709d519a9fac0e0ded521fe9e82,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,377814,178267,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27,1e+18,WETH,1239.752832669637,transfer,0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27,0xfcff3b04c499a57778ae2cf05584ab24278a7fcb,2.720844463951306e+19,WNXM,,transfer,0xfcff3b04c499a57778ae2cf05584ab24278a7fcb,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,1.0145842312156548e+18,WETH,1239.752832669637,transfer,,,1.3855019654872044e+16,WETH,1239.752832669637,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11706678,0x1f0db5d5acdd45db3bac3c78c5cfa04a0948292bc129399b57c300103d336716,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,610812,294766,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0x31d64f9403e82243e71c2af9d8f56c7dbe10c178,1e+18,WETH,1232.9623008754993,transfer,0x31d64f9403e82243e71c2af9d8f56c7dbe10c178,0x7b890092f81b337ed68fba266afc7b4c3710a55b,2.4089633079171953e+19,NFTX,51.56294409156082,transfer,0x7b890092f81b337ed68fba266afc7b4c3710a55b,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,1.0171545763232227e+18,WETH,1232.9623008754993,transfer,,,1.6296847507061492e+16,WETH,1232.9623008754993,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11706767,0x5490d148604b82160b69e3478a4629376ffb29ec9b2cf944ec25314e512e2d01,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,381668,180194,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0xab3f9bf1d81ddb224a2014e98b238638824bcf20,1e+18,WETH,1229.4097510637896,transfer,0xab3f9bf1d81ddb224a2014e98b238638824bcf20,0x5e63360e891bd60c69445970256c260b0a6a54c6,6.512523047537081e+20,LEND,,transfer,0x5e63360e891bd60c69445970256c260b0a6a54c6,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,1.0109143819774314e+18,WETH,1229.4097510637896,transfer,,,7094348285330426.0,WETH,1229.4097510637896,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11707674,0x9d4d63d8ed8f4de27015375b6c4c90ea102d22497dfe0d57d7b92fe54d1d3fdf,0x45de382d9e65dd9c02378866bd9aa6ed6b6fd060,0x5239932b0bc693fd76041c4afab08fce86c4130d,0.1,1400000,28505,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11707687,0x525c6bed4678afa9b75ca62d190d4e347a1e9bfb746dd0b56c851c7df4f6825b,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,379606,179163,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0xc139d8450177c0b8c3788608518687b585f7ae5a,2.5e+17,WETH,1252.6564796142693,transfer,0xc139d8450177c0b8c3788608518687b585f7ae5a,0x5dfd5cc00d49d7fdeb2a3bb5e8abebd6f9a0ad3f,4.199003346098773e+20,SWRV,0.76642337983852,transfer,0x5dfd5cc00d49d7fdeb2a3bb5e8abebd6f9a0ad3f,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,2.5864489230130752e+17,WETH,1252.6564796142693,transfer,,,5619179995849890.0,WETH,1252.6564796142693,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11707941,0x691f9bb5b8967197bc811956ec2e9782cbf6c2d4132a2982a17da24901970926,0x77c417980798a3b6aa21b2b1d5f218a598eb0a83,0xc4595e3966e0ce6e3c46854647611940a09448d3,0.030303030303030304,400000,35944,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708121,0x5b216ab9658cc6476f7f98028fac8556449bb731467917a75a408cc1a99366cd,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,377698,178209,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0x7b504a15ef05f4eed1c07208c5815c49022a0c19,3.75e+17,WETH,1248.9344451088914,transfer,0x7b504a15ef05f4eed1c07208c5815c49022a0c19,0x2e81ec0b8b4022fac83a21b2f2b4b8f5ed744d70,9.397844917421917e+20,GRT,0.50805919812801,transfer,0x2e81ec0b8b4022fac83a21b2f2b4b8f5ed744d70,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,3.82100354805953e+17,WETH,1248.9344451088914,transfer,,,6745337065655384.0,WETH,1248.9344451088914,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708183,0x73cee3a0c4f5de464d198fabcaba8fef3b52f60cb1d6add072cbdc17845a5f1f,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,504312,241516,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0xf421c3f2e695c2d4c0765379ccace8ade4a480d9,2e+18,WETH,1225.8751541515883,transfer,0xf421c3f2e695c2d4c0765379ccace8ade4a480d9,0xa75f7c2f025f470355515482bde9efa8153536a8,2.8423956807632247e+20,BAND,8.70538512530566,transfer,0xa75f7c2f025f470355515482bde9efa8153536a8,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,2.010150518872807e+18,WETH,1225.8751541515883,transfer,,,9642992929166544.0,WETH,1225.8751541515883,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708227,0xcdb88783b45faf82709902af72b240c25cf672f756a2ddc834c03a3b03e6646d,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,372954,175837,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0x4441eb3076f828d5176f4fe74d7c775542dae106,1e+18,WETH,1227.9934949988842,transfer,0x4441eb3076f828d5176f4fe74d7c775542dae106,0x48a91882552dad988ae758fcb7070b8e9844dec5,7.621707939901317e+20,ARCH,1.60428738553868,transfer,0x48a91882552dad988ae758fcb7070b8e9844dec5,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,1.0088396490312608e+18,WETH,1227.9934949988842,transfer,,,5745771870319542.0,WETH,1227.9934949988842,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708354,0x871bda0ed64319550da7c486ed9e9478043a3e42a91ced7bbc3db57b3b65bd84,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,0.0,1400000,149287,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,7.27274965825443e+18,SUSHI,6.7958015925805,transfer,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,1.157920892373162e+77,SUSHI,6.7958015925805,approve,0x4d0e39b51377475243e5526f964c5d30be17935c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,7.27274965825443e+18,SUSHI,6.7958015925805,transfer,0x4d0e39b51377475243e5526f964c5d30be17935c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,SUSHI,6.7958015925805,approve,0xce84867c3c02b05dc570d0135103d3fb9cc19433,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.972899872643562e+16,WETH,1237.65839771319,transfer,,,3.972899872643562e+16,WETH,1237.65839771319,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708457,0x376a1983f4c4980de5debd77c9e8c67a8feb1e109da889931f172c52a5da19b1,0x04090686a447def5c058ad28b533e13959ac0667,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0.0,1000000,457610,0x0000000000000000000000000000000000000000,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,1.5e+20,DSD,0.60034049100383,transfer,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0x66e33d2605c5fb25ebb7cd7528e7997b0afa55e8,1.5e+20,DSD,0.60034049100383,transfer,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,DSD,0.60034049100383,approve,0x66e33d2605c5fb25ebb7cd7528e7997b0afa55e8,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,91035182.0,USDC,1.00010339274289,transfer,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,7.413179072512662e+16,WETH,1234.6605496587415,transfer,,,7.413179072512662e+16,WETH,1234.6605496587415,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708498,0xcc5650831e55344597c7bbd5af932d97de2a30284cd7a3d1b05f2bfea6ef953b,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,377270,177995,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0x0e799edd5671f69496ea454b53df2abd7dfed01f,2.5e+17,WETH,1211.348114960133,transfer,0x0e799edd5671f69496ea454b53df2abd7dfed01f,0xf2928d6dbdc24a1227ca8bbfcdddcba097e4e44a,6.141940986985302e+21,DNA,0.05016455909911,transfer,0xf2928d6dbdc24a1227ca8bbfcdddcba097e4e44a,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,2.6733583029330832e+17,WETH,1211.348114960133,transfer,,,1.6469038778642904e+16,WETH,1211.348114960133,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708520,0x34bc06c0177185154f599145a7b0308c7afcbf35acbb513373ad2a686ef3f305,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,610812,294766,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0x31d64f9403e82243e71c2af9d8f56c7dbe10c178,1e+18,WETH,1211.348114960133,transfer,0x31d64f9403e82243e71c2af9d8f56c7dbe10c178,0x7b890092f81b337ed68fba266afc7b4c3710a55b,2.505099904101549e+19,NFTX,49.03759032730339,transfer,0x7b890092f81b337ed68fba266afc7b4c3710a55b,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,1.0136556746698592e+18,WETH,1211.348114960133,transfer,,,1.297289093636619e+16,WETH,1211.348114960133,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708676,0x35e96ea719bd5bc92e3b23cbd1f62471144661f5c19b7212392b3e72fce84efc,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,375912,177316,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0xa7f11e026a0af768d285360a855f2bded3047530,5e+17,WETH,1221.0573886162208,transfer,0xa7f11e026a0af768d285360a855f2bded3047530,0x29a9777da2bacd8c4a28b6fd8247c4ca4f098f12,1.1428876533831711e+20,IDLE,5.44390485215422,transfer,0x29a9777da2bacd8c4a28b6fd8247c4ca4f098f12,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,5.0789665745037325e+17,WETH,1221.0573886162208,transfer,,,5132827342742628.0,WETH,1221.0573886162208,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708739,0x0a3822dba625b5aa8455f0ca56fc81f35882ff879a73642be642f11d4322513c,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0.0,610812,294766,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,0x31d64f9403e82243e71c2af9d8f56c7dbe10c178,1e+18,WETH,1226.405113170095,transfer,0x31d64f9403e82243e71c2af9d8f56c7dbe10c178,0x7b890092f81b337ed68fba266afc7b4c3710a55b,2.7237493846596235e+19,NFTX,45.48861742561709,transfer,0x7b890092f81b337ed68fba266afc7b4c3710a55b,0x25b69cfa68d6351f0cc19626680b3f399fa7ce50,1.0185898690249882e+18,WETH,1226.405113170095,transfer,,,1.7660375573738764e+16,WETH,1226.405113170095,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708748,0x6d20630727c1642bb74a7f364b37aaee4876a24deaaa58b0ef97547e86778bab,0x45de382d9e65dd9c02378866bd9aa6ed6b6fd060,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,0.0,1400000,588334,0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,0x238b3e8933284bdc575ed85871f9fedb034e0f39,1.0126925206575525e+23,WETH,1226.405113170095,transfer,,,5.0634626032877626e+22,WETH,1226.405113170095,burn,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x17ac188e09a7890a1844e5e65471fe8b0ccfadf3,7.922816251426434e+28,UNI,8.66032578931339,approve,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0xdafd66636e2561b0284edde37e42d192f2844d40,6.634055071831928e+18,WETH,1226.405113170095,transfer,0xdafd66636e2561b0284edde37e42d192f2844d40,0x238b3e8933284bdc575ed85871f9fedb034e0f39,9.36477062511484e+20,UNI,8.66032578931339,transfer,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x17ac188e09a7890a1844e5e65471fe8b0ccfadf3,9.36477062511484e+20,UNI,8.66032578931339,transfer,0x17ac188e09a7890a1844e5e65471fe8b0ccfadf3,0x238b3e8933284bdc575ed85871f9fedb034e0f39,3.741033164595934e+20,LINK,21.89640352925498,transfer,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,3.741033164595934e+20,LINK,21.89640352925498,transfer,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,0x238b3e8933284bdc575ed85871f9fedb034e0f39,6.6947019528601e+18,WETH,1226.405113170095,transfer,,,5.0634626032877626e+22,WETH,1226.405113170095,issuance,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,1.0126931271263629e+23,WETH,1226.405113170095,transfer,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,1.0126925206575525e+23,WETH,1226.405113170095,transfer,,,6.064688102817039e+16,WETH,1226.405113170095,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708754,0x316c1d6290822b38afab8fa7319646d8b2806f8a4e65a3f96a62464d0b8aa685,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,373180,175950,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0x84e99ccc19da8290a754cb015ca188676d695f0a,1e+18,WETH,1226.405113170095,transfer,0x84e99ccc19da8290a754cb015ca188676d695f0a,0x66ae32178640813f3c32a9929520bfe4fef5d167,2.377322015737022e+18,COVER,511.48038246587515,transfer,0x66ae32178640813f3c32a9929520bfe4fef5d167,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,1.0064638238339145e+18,WETH,1226.405113170095,transfer,,,4201485492044406.0,WETH,1226.405113170095,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708848,0x38a8ebe2ec500b6293bbd1e9193e8b6d32ab00149319bcc437401e1cb2a8e02d,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,374112,176416,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0xaa500101c73065f755ba9b902d643705ef2523e3,5e+17,WETH,1220.2315988385574,transfer,0xaa500101c73065f755ba9b902d643705ef2523e3,0x722885cab8be10b27f359fcb225808fe2af07b16,4.259002126035455e+21,FNX,0.14325212154831,transfer,0x722885cab8be10b27f359fcb225808fe2af07b16,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,5.0677569094280525e+17,WETH,1220.2315988385574,transfer,,,4404199112823428.0,WETH,1220.2315988385574,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11708984,0xe8f1d1d98a7c08a581a95dbe29756e9582d12b76984d8af629fed12c49fa3918,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,0.0,1400000,149287,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,5.841207754501148e+18,SUSHI,6.78942435292253,transfer,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,1.157920892373162e+77,SUSHI,6.78942435292253,approve,0x4d0e39b51377475243e5526f964c5d30be17935c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,5.841207754501148e+18,SUSHI,6.78942435292253,transfer,0x4d0e39b51377475243e5526f964c5d30be17935c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,SUSHI,6.78942435292253,approve,0xce84867c3c02b05dc570d0135103d3fb9cc19433,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.214098376999549e+16,WETH,1235.3594224116341,transfer,,,3.214098376999549e+16,WETH,1235.3594224116341,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
