timestamp,ETH / USD Denominated Closing Price,ETH / Free Float MVRV (Free Float Market Cap / Realized Market Cap),ETH / Daily Inflation Rate,ETH / Coinbase Issuance (USD),ETH / Total Issuance (USD),ETH / 1 Day Active Supply,ETH / Active Supply (transacted at least once),ETH / Free Float Supply (native units),ETH / SER (Supply Equality Ratio),ETH / NDF (Network Distribution Factor),ETH / Tx Cnt,ETH / Tx per Second Cnt,ETH / Xfer Cnt,"ETH / Xfer'd Val, Adj (USD)",ETH / Mean Tx Size (USD),ETH / Median Tx Fee (USD),ETH / Mean Tx Fee (USD),ETH / Median Tx Size (USD),ETH / Total Fees (USD),ETH / Block Gas Limit,ETH / Mean Block Gas Limit,ETH / Tx Gas Limit,ETH / Tx Gas Used,ETH / Mean Gas Limit per Tx,ETH / All Time Miner Revenue (USD),ETH / Mean Gas Used per Tx,ETH / Miner Revenue (native units),ETH / Miner Revenue (USD),ETH / Miner Revenue per Hash (native units),ETH / Miner Revenue per Hash per Sec (native units),ETH / Miner Revenue per Hash per Sec (USD),ETH / Miner Revenue per Hash (USD),ETH / Free Float NVT,ETH / BTC Denominated Price,ETH / Free Float Market Cap (USD),ETH / Realized Market Cap (USD),ETH / MVRV (Market Cap / Realized Market Cap),ETH / Active Market Cap (1yr) (USD),ETH / Market Cap (USD),ETH / 30 Day Volatility,ETH / 180 Day Volatility,"ETH / ROI, 1 Year","ETH / ROI, 30 Days",ETH / Annual Inflation Rate,ETH / Coinbase Issuance (native units),ETH / Total Issuance (native units),ETH / 10 Year Active Supply,ETH / 5 Year Active Supply,ETH / 4 Year Active Supply,ETH / 3 Year Active Supply,ETH / 2 Year Active Supply,ETH / 1 Year Active Supply,ETH / 180 Day Active Supply,ETH / 90 Day Active Supply,ETH / 30 Day Active Supply,ETH / 7 Day Active Supply,ETH / 1 Year Active Supply %,ETH / Current Supply (native units),ETH / 10 Year Expected Supply (native units),ETH / Value in Top 100 Addrs (native units),ETH / Value in Top 10% of Addrs (native units),ETH / Value in Top 1% of Addrs (native units),ETH / Val in Addrs w/ Bal ≥ .1% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .01% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .0001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .00001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .0000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .00000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ 1M (native units),ETH / Val in Addrs w/ Bal ≥ 100K (native units),ETH / Val in Addrs w/ Bal ≥ 10K (native units),ETH / Val in Addrs w/ Bal ≥ 1K (native units),ETH / Val in Addrs w/ Bal ≥ 100 (native units),ETH / Val in Addrs w/ Bal ≥10 (native units),ETH / Val in Addrs w/ Bal ≥ 1 (native unit),ETH / Val in Addrs w/ Bal ≥.1 (native units),ETH / Val in Addrs w/ Bal ≥ .01 (native units),ETH / Val in Addrs w/ Bal ≥ .001 (native units),ETH / Val in Addrs w/ Bal ≥ $10M USD,ETH / Val in Addrs w/ Bal ≥ $1M USD,ETH / Val in Addrs w/ Bal ≥ $100K USD,ETH / Val in Addrs w/ Bal ≥ $10K USD,ETH / Val in Addrs w/ Bal ≥ $1K USD,ETH / Val in Addrs w/ Bal ≥ $100 USD,ETH / Val in Addrs w/ Bal ≥ $10 USD,ETH / Val in Addrs w/ Bal ≥ $1 USD,ETH / Active Addr Cnt,ETH / Addr Cnt with ≥ .1% Supply,ETH / Addr Cnt with ≥ .01% Supply,ETH / Addr Cnt with ≥ .001% Supply,ETH / Addr Cnt with ≥ .0001% Supply,ETH / Addr Cnt with ≥ .00001% Supply,ETH / Addr Cnt with ≥ .000001% Supply,ETH / Addr Cnt with ≥ .0000001% Supply,ETH / Addr Cnt with ≥ .00000001% Supply,ETH / Addr Cnt of Bal ≥ 1M (native units),ETH / Addr Cnt of Bal ≥ 100K (native units),ETH / Addr Cnt of Bal ≥ 10K (native units),ETH / Addr Cnt of Bal ≥ 1K (native units),ETH / Addr Cnt of Bal ≥ 100 (native units),ETH / Addr Cnt of Bal ≥ 10 (native units),ETH / Addr Cnt of Bal ≥ 1 (native unit),ETH / Addr Cnt of Bal ≥ 0.1 (native units),ETH / Addr Cnt of Bal ≥ 0.01 (native units),ETH / Addr Cnt of Bal ≥ 0.001 (native units),ETH / Addr Cnt of Bal > 0 (native units),ETH / Addr Cnt of Bal ≥ $10M,ETH / Addr Cnt of Bal ≥ $1M,ETH / Addr Cnt of Bal ≥ $100K,ETH / Addr Cnt of Bal ≥ $10K,ETH / Addr Cnt of Bal ≥ $1K,ETH / Addr Cnt of Bal ≥ $100,ETH / Addr Cnt of Bal ≥ $10,ETH / Addr Cnt of Bal ≥ $1,"ETH / Xfer'd Val, Adj (native units)",ETH / Mean Tx Size (native units),ETH / Median Tx Size (native units),ETH / 1 Year Current Supply Velocity,ETH / Mean Tx Fee (native units),ETH / Median Tx Fee (native units),ETH / Mean Tx Fee per Byte (native units),ETH / Total Fees (native units),ETH / NVT,ETH / Free Float NVT 90-Day Moving Avg,ETH / NVT 90-day Moving Avg,ETH / Mean Hash Rate,ETH / Difficulty,ETH / Mean Difficulty,ETH / Mean Block Size (in bytes),ETH / Block Cnt,ETH / Exchange Deposits (native units),ETH / Exchange Deposits (USD),ETH / Exchange Withdrawals (native units),ETH / Exchange Withdrawals (USD),ETH / Exchange Withdrawal Cnt,ETH / USD 10:30am London Price / Index Value,ETH / USD 11:00am London Price / Index Value,ETH / USD 12:00pm New York Price / Index Value,ETH / USD 4:00pm New York Price / Index Value,ETH / USD 3:15pm Chicago Price / Index Value
2021-03-19,1810.373835,1.809539389,0.011751727,24491868.72,24491868.72,23277395.87,111896354.2,110824319.9,0.041409627,0.669292921,1291231,14.94480324,844687,6243428593,11234.77329,9.220034798,17.67709521,253.9049303,22825213.32,81260708498,12490118.12,1.93704E+11,79958570114,150014.8321,11734904391,61924.29559,26136.63606,47317082.04,0.000698488,60.34937153,109254.9231,1.264524573,32.13513952,0.031123127,2.00633E+11,1.10875E+11,1.879684449,1.40548E+11,2.08411E+11,0.051182042,0.050710716,1218.001416,-1.889516164,4.289380173,13528.625,13528.625,111896354.2,111341122.9,109160613.1,100941170.3,85159493.91,77635007.73,69548954.09,59674663.59,39548914.58,28310460.63,67.43814542,115120318.4,164631209.7,42294059.5,114837642.5,112503609.9,46813103.25,77049214.22,92397554.9,103534281.6,110461585.8,113497231,114693275.6,115019655.3,21080499.81,50029695.68,79081610.56,93646078.51,104321942.3,110854810.1,113671864.2,114738468.1,115031982.4,115113725.7,82836798.9,96449990.32,106200950.5,111835206.2,114128809.8,114854225,115071813.9,115117659.7,596157,134,1065,5774,39249,243727,1047662,3992944,12312609,9,165,1261,6977,46795,281129,1215343,4422771,13486747,33582838,56308173,1760,10692,72099,412522,1808727,5914029,19024915,38823895,3448695.774,6.205775334,0.14025,17.20070964,0.009764334,0.00509289,4.25308E-05,12608.01106,33.38082741,26.80501866,27.84408952,433.0887861,5.79858E+15,5.75133E+15,45564.73732,6506,264654.1951,479123030.1,314211.5054,568840287.9,40168,,,,,
2021-03-20,1812.744969,1.80846829,0.011804407,24636790.28,24636790.28,21304934.79,111910358.1,110838359.2,0.041450515,0.668863754,1262309,14.61005787,844982,4359708063,7359.06126,8.4129494,16.1665821,245.9933444,20407222.09,81516692177,12489151.55,1.87065E+11,80161507436,148193.0933,11782221473,63503.87063,24848.51049,45044012.37,0.000648598,56.03889239,101584.2202,1.17574329,46.08603949,0.031121215,2.00922E+11,1.111E+11,1.878555633,1.40562E+11,2.08708E+11,0.050417353,0.05026941,1278.174523,-6.19260215,4.308608482,13590.875,13590.875,111910358.1,111354655.8,108981473.7,100941204,85184600.96,77540939.51,69594102.03,59688597.43,39416492.6,27785139.62,67.34848143,115133909.3,164651837.7,42449412.47,114850013.2,112513798.6,46820334.53,77008898.79,92408352.69,103544160.8,110470154.4,113506498.8,114705799.4,115033169.9,21236896.9,50139362.64,79085305.2,93658700.76,104330856.3,110862246.8,113681150.6,114751121.6,115045521.6,115127315.1,82835851.53,96451598.1,106210240,111845762.7,114139829.9,114867390.9,115085522.4,115131254.4,580711,133,1058,5779,39264,243824,1047616,4002606,12343210,9,165,1258,6983,46799,281114,1215304,4433638,13519591,33627236,56359683,1757,10684,72117,412991,1811451,5932323,19087123,38877547,2405031.12,4.05962305,0.135702125,17.18808136,0.008918288,0.004641,3.83424E-05,11257.63549,47.8721079,26.74092297,27.77726973,443.4154464,6.05998E+15,5.86775E+15,44983.56963,6527,242881.2941,440281843.9,221082.1774,400765604.7,38824,,,,,
2021-03-21,1784.725639,1.787066406,0.011606332,23851742.71,23851742.71,19492899.65,111925357.1,110841504.6,0.041362439,0.668822868,1206064,13.95907407,820125,4836050309,8922.845088,8.180116847,16.00683556,222.1251683,19305268.12,80178098183,12486855.35,1.81869E+11,79200529917,150795.4314,11827265485,65668.59629,24181.31386,43157010.83,0.000640265,55.31892596,98729.10547,1.14269798,40.90562805,0.031066838,1.97822E+11,1.10696E+11,1.856487109,1.3839E+11,2.05506E+11,0.050371864,0.050301427,1246.844494,-8.990130936,4.236311217,13364.375,13364.375,111925357.1,111359441.1,108992907.8,100920429.2,85206600.17,77541213.78,69597971.25,59690593.05,38902912.46,27628262.29,67.34090293,115147273.7,164507323.5,42401219.8,114862562.9,112533464.9,46909293.46,77013129.78,92424956.61,103569639.8,110492615.1,113515946.8,114718326.5,115046466.6,21196788.64,50228182.86,79109647.76,93683548.94,104358045.6,110885163,113690911.4,114763821.7,115058844.3,115140677.7,82747675.67,96434046.02,106190100.9,111842491.8,114141864.2,114878227.5,115093827.1,115144553.6,588077,134,1057,5778,39261,243780,1045430,4008487,12363232,9,166,1259,6990,46813,281112,1213406,4441129,13541955,33659697,56402841,1738,10609,71295,408567,1795175,5905033,18207659,38795742,2709688.371,4.999561218,0.124459,17.20396934,0.008968793,0.004583403,3.7627E-05,10816.93886,42.49465543,26.26520814,27.28551113,437.1255125,5.78611E+15,5.88193E+15,44771.57452,6421,254970.2301,455051906.8,293003.7857,522931368.6,39084,,,,,
2021-03-22,1689.113768,1.717543697,0.011732564,22822143.96,22822143.96,21856216.12,111941032.6,110840373.3,0.04146739,0.66848169,1307460,15.13263889,832118,5937409062,9718.44033,10.49952274,19.36543126,302.6639687,25319526.76,81049600164,12488382.15,1.96134E+11,79785214325,150011.3137,11870422496,61023.06329,28501.14163,48141670.72,0.000760374,65.69633169,110968.5783,1.284358546,31.53260937,0.031019586,1.87222E+11,1.09006E+11,1.784491286,1.31031E+11,1.9452E+11,0.051116653,0.050190702,1279.520918,-11.69429479,4.282385751,13511.3125,13511.3125,111941032.6,111360475.9,109006347,100920533.2,85241371.5,77573858.42,69624563.7,59675497.43,38699090.14,27917052.81,67.36134913,115160785,164550093.7,42419582.28,114874294.8,112537142.7,46933310.24,76982876.17,92416235.8,103564855.7,110494163.4,113521995.3,114730625.8,115059914.1,21290995.42,50228522.32,79045729.46,93668677.94,104352405,110886690.1,113697598.4,114776322,115072315.9,115154187.2,82565196.84,96229836.69,106055664.4,111777117.9,114120616.7,114883319.7,115102408.4,115157729,571996,134,1057,5786,39255,243941,1047723,4026046,12406352,9,166,1256,6992,46797,281267,1216302,4460568,13587272,33714824,56465268,1711,10277,69017,397061,1748528,5794448,17408604,38273689,3515103.112,5.753573569,0.17918507,17.22541233,0.011464847,0.006215995,4.97455E-05,14989.82913,32.76170892,24.74170645,25.70610555,433.8315534,5.76721E+15,5.77573E+15,46429.93883,6490,285897.1499,482912812,390560.8224,659701662.3,50580,,,,,
2021-03-23,1671.752135,1.703754329,0.011767216,22656943.23,22656943.23,19982338.67,111959604.6,110852244.6,0.041463882,0.668344313,1298959,15.03424769,841738,6766226203,12587.7105,8.857088682,16.8102925,250.7628203,21835880.74,81237015158,12488395.87,1.96346E+11,79905668649,151156.6822,11918564167,61515.15841,26614.48611,44492823.97,0.00070287,60.72796252,101522.101,1.175024317,27.388602,0.03063859,1.85317E+11,1.0877E+11,1.77018316,1.29727E+11,1.92543E+11,0.051047446,0.049886001,1132.948568,-13.55467717,4.295033658,13552.8125,13552.8125,111959604.6,111377366.4,109017196.8,100939675.5,85265705.57,77599127.4,69622232.47,59562632.32,38400213.81,27621241.16,67.37536234,115174337.8,164551184,42397285.34,114887465.9,112552374.7,47005068.97,76976113.64,92461863.52,103591742.7,110507479.3,113533134.3,114743734.5,115073355.8,21320709.76,50198045.19,79029110.98,93712420.81,104376506.8,110900352.5,113708847.7,114789539.7,115085795.5,115167738.9,82553090.34,96239176.22,106052066.6,111775269.1,114125782.4,114895184.4,115115418,115171248.2,602865,135,1057,5792,39232,243664,1047020,4030839,12414178,9,166,1255,6997,46747,281020,1215696,4466384,13598617,33741759,56512986,1709,10227,68528,394247,1737261,5777169,17339131,38245960,4047386.01,7.529651218,0.15,17.2506325,0.010055493,0.005298087,4.33321E-05,13061.67361,28.45647475,24.34302037,25.29214687,438.2575176,5.91106E+15,5.82113E+15,46338.46426,6505,359647.9823,601242282.3,329221.8497,550377330.1,40120,,,,,
2021-03-24,1586.882413,1.643528841,0.011738867,21457427.27,21457427.27,20730855.15,111973226.3,110860501.9,0.041600552,0.668709956,1309468,15.15587963,821724,5310805243,8581.759085,9.18533719,17.00148991,268.9352138,22262906.99,80982965546,12489661.56,1.95615E+11,79548914811,149384.7143,11963056991,60749.03305,27551.08627,43720334.26,0.000731438,63.19624018,100285.0021,1.160706043,33.12540618,0.030171499,1.75923E+11,1.0704E+11,1.707682773,1.22462E+11,1.8279E+11,0.049433958,0.050091375,1038.245367,-10.40680276,4.284686565,13521.75,13521.75,111973226.3,111385723.7,109025650,100941687,85282935.35,77171339.47,69734635.61,58001951.34,38511919.05,27181393.48,66.9960704,115187859.5,164556510.8,42520644.26,114899526.4,112554998.4,47123910.88,77027268.49,92437613.77,103586261.9,110505509.5,113540657.2,114756185,115086751.2,21382548.17,50316434.41,79087344.93,93702450.21,104371757.1,110899490.5,113717179.9,114802112.2,115099227.4,115181259.4,82177406.17,95963847.36,105858425.2,111673282.1,114102540.8,114900489,115126429.5,115184533.3,600217,135,1058,5775,39248,243655,1050117,4044826,12450681,9,166,1257,6993,46770,281116,1219562,4481523,13638492,33797539,56576486,1641,9785,65455,377672,1688839,5672865,16981613,37917574,3346691.096,5.40793635,0.169473939,17.23945083,0.010713768,0.005788291,4.72273E-05,14029.33627,34.41843189,23.01577508,23.91417882,435.960845,5.99221E+15,5.80548E+15,45814.34315,6484,380728.8906,604171980.7,448594.073,711866045.1,43574,,,,,
2021-03-25,1588.932124,1.635855367,0.011757181,21521191.84,21521191.84,21188381.88,111986983.7,110873874.2,0.041649884,0.669480709,1349663,15.62109954,823664,8224262483,12664.4242,9.379104051,17.12725713,213.8662002,23116025.23,81368803696,12491373,2.01396E+11,80237958310,149219.8285,12006777325,59450.36525,28092.58898,44637217.08,0.000727405,62.84782975,99860.93562,1.155797866,21.42089467,0.030824845,1.76171E+11,1.07694E+11,1.699704609,1.23283E+11,1.83047E+11,0.043798717,0.050094153,1067.512507,1.656157656,4.291371029,13544.4375,13544.4375,111986983.7,111399110,109035086.1,100957582.4,85702208.26,77588690.99,70181539.13,58441317.76,38868962.14,27458510.84,67.35047345,115201404,164577951.7,42665203.5,114911986.3,112565096.6,46888549.88,77125117.6,92459063.17,103605306.4,110513080.7,113549591.1,114768782.3,115100243.2,21448693.88,50197191.41,79166542.29,93730668.94,104386434.1,110907046.6,113726320.4,114814788.9,115112723.6,115194802.3,82265937.74,95993725.03,105877835.5,111681921.7,114114067.7,114913725.1,115139986.2,115198094.2,633758,132,1063,5755,39200,243377,1050553,4054471,12477826,9,164,1260,6979,46681,280838,1220174,4491874,13665962,33838360,56635071,1646,9774,65442,377604,1692728,5690961,17018953,37986708,5175968.412,7.970399745,0.134597443,17.27065068,0.010779099,0.005902772,4.8722E-05,14548.15148,22.25697585,22.8285346,23.71955752,446.9937799,6.00975E+15,5.92828E+15,45838.98895,6514,334538.1795,531558460.1,365417.157,580623059.5,41100,,,,,
2021-03-26,1695.669078,1.709599023,0.011795394,23044248.75,23044248.75,21231017.18,112001116.1,110886635.1,0.041737854,0.669315032,1265836,14.65087963,809669,6995721595,12440.14809,7.940818291,15.60737055,252.4139076,19756371.51,81677087557,12490761.21,1.85304E+11,80287235531,146388.5395,12051414542,63426.2539,25241.1398,42800620.25,0.000638046,55.12715696,93477.4154,1.08191453,26.87743298,0.030932787,1.88027E+11,1.09983E+11,1.776331666,1.31758E+11,1.95367E+11,0.044974305,0.050270939,1123.353949,4.893418929,4.30531881,13590.0625,13590.0625,112001116.1,111412413.7,108419231.3,100962819.6,85825621.32,77702897.36,70299916.82,58481236.08,38586797.89,27435678.84,67.44165377,115214994,164625042.6,42747740.54,114924498.1,112572205.5,46811167.03,77115127.38,92467047.64,103604457.7,110516471.7,113558875.3,114781503.1,115113774.5,22565672.13,50024958.89,79135740.8,93734670.35,104387351.2,110911120.7,113735753.4,114827623.2,115126283.9,115208390.1,82697619.26,96308813.5,106098955.6,111809366.1,114167379.4,114936238.7,115156731.2,115211960.8,585052,131,1064,5773,39217,243397,1051802,4064340,12502786,10,162,1259,6994,46715,280919,1221554,4502802,13693542,33875490,56687229,1721,10303,69097,397939,1765880,5860254,17570648,38481886,4125640.838,7.336424453,0.148858,17.29895558,0.009204255,0.004683,4.0666E-05,11651.0773,27.92656912,24.19269844,25.13703842,457.8712416,6.19765E+15,6.04946E+15,43815.05551,6539,590568.2896,1001408387,398683.5556,676035377,38626,,,,,
2021-03-27,1718.119092,1.72400328,0.011709453,23181936.61,23181936.61,20528933.35,112014529.8,110899523.7,0.041825163,0.668743524,1230764,14.2449537,803133,4461332861,7700.192872,6.746046043,13.11261659,240.0450089,16138536.44,80980289237,12487322.94,1.78383E+11,79754599779,144937.1454,12094215163,64800.88772,22885.76691,39320473.05,0.000584659,50.51454769,86790.00879,1.004513991,42.70889328,0.030669834,1.90539E+11,1.10521E+11,1.791299748,1.33595E+11,1.97976E+11,0.042244133,0.050265825,1185.23215,15.19683052,4.273950199,13492.625,13492.625,112014529.8,111425224.9,108432711.6,101004239,85872444.96,77756429.79,70330567.33,58489892.56,38422776.81,26104273.2,67.48021435,115228486.7,164587094.5,42933351.22,114937074.7,112578398.2,46872555.52,77058304.26,92466330.01,103603564.6,110519876.8,113568688.8,114794273.2,115127181.3,22603516.38,50192187.78,79100537.3,93730053.16,104386337.2,110914613.8,113745783.3,114840448.4,115139716.1,115221880.6,82734744.82,96359480.45,106132190.3,111830390.2,114186182.4,114951164.7,115172807.4,115225568,587024,130,1057,5770,39222,243510,1053927,4073023,12522511,10,162,1254,6987,46718,281036,1223876,4511990,13715538,33912340,56732467,1726,10386,69664,400992,1782655,5904114,18043586,38716927,2596637.731,4.481757352,0.139713836,17.3105898,0.00763196,0.003926414,3.30647E-05,9393.141906,44.37603493,24.47615944,25.43158632,453.0529908,6.16754E+15,6.03432E+15,43806.31195,6485,229275.9783,393923435.5,277944.2805,477541374.8,34815,,,,,
2021-03-28,1685.162509,1.697990942,0.011718222,22756961.13,22756961.13,19873616.69,112028116.9,110908508.9,0.041846467,0.669409975,1211918,14.0268287,794043,3643378706,5967.959834,6.900740474,13.63260781,249.092584,16521602.79,81112561115,12492308.81,1.79612E+11,79770842362,148204.6265,12133535636,65821.98,23308.47246,39278563.93,0.000590495,51.01877678,85974.92988,0.995080207,51.29822513,0.030247184,1.86899E+11,1.10071E+11,1.764335836,1.31084E+11,1.94201E+11,0.041879986,0.050308914,1186.110993,16.83830413,4.277151067,13504.3125,13504.3125,112028116.9,111434296.6,108448253.7,101021306.2,85897322.97,77787433.34,70350205.72,58474893.28,38001226.93,26046892.16,67.49920987,115241991,164677497.7,42950098.48,114949745.9,112591433.1,46756861.65,77144138.27,92491364.61,103623955.6,110530437.3,113579197.1,114806982.9,115140603.8,22593239.8,50074492.2,79142456.8,93748940.75,104408206.8,110924930.3,113756296.3,114853260.2,115153173.5,115235383.1,82712481.74,96317054.41,106098931.3,111816990.1,114186102.3,114961433.2,115183295.9,115238922.8,574675,129,1065,5762,39188,243199,1053552,4079259,12542192,10,161,1258,6973,46697,280705,1223512,4519176,13738433,33948163,56775570,1719,10261,68732,396601,1763921,5866995,17558787,38501235,2162034.039,3.541474369,0.147815171,17.3139439,0.008089788,0.004095,3.46582E-05,9804.159959,53.30257936,24.0111308,24.94930774,456.8606684,6.15534E+15,6.07768E+15,43567.09857,6493,265264.9698,447014582.1,210720.1942,355097771.1,35941,,,,,
2021-03-29,1811.143223,1.783601859,0.011771395,24572119.69,24572119.69,20937469.37,112041683.6,110921243.4,0.04192471,0.668666623,1269901,14.69792824,824827,7994742883,13322.49548,9.090127835,16.95552694,318.7612072,21531840.61,81339066046,12492561.21,1.9217E+11,80013370468,151326.8494,12172814200,63007.56553,25455.72306,46103960.31,0.000633114,54.70106002,99071.45412,1.146660349,25.12829508,0.03145917,2.00894E+11,1.12634E+11,1.853297182,1.40929E+11,2.08744E+11,0.043626892,0.050527478,1346.845641,24.56005179,4.296559321,13567.1875,13567.1875,112041683.6,111447203.1,108453538.2,101030271.9,85615099.91,77812431.27,70354320.31,58479197.61,37716240.72,26311804.03,67.5129534,115255558.2,164723621.8,43097232.98,114962263.9,112597609,46900400.95,77067544.9,92487723.98,103624411.2,110534936.1,113588829.4,114819661.4,115154103,22643247.24,50112578.54,79078037.19,93749454.67,104409177.3,110930090,113766376.4,114866067.6,115166704,115248948.6,82941678.91,96563771.1,106280585.9,111912668.2,114238512.7,114984918.5,115206764.6,115252894.6,577924,129,1056,5777,39216,243425,1055445,4087953,12571365,10,160,1250,6992,46731,280994,1225825,4529066,13770462,33988958,56824600,1762,10716,71938,412763,1839458,6062612,19338004,39246839,4414196.946,7.355848676,0.176,17.35211434,0.009361781,0.005019,4.00682E-05,11888.53556,26.11019843,25.66520113,26.66808441,465.3606906,6.31665E+15,6.17443E+15,45570.20796,6511,362384.2753,656329824.2,401391.4205,726977350.9,48843,,,,,
2021-03-30,1840.873997,1.796563831,0.011775486,24987103.2,24987103.2,21944642.71,112055475.2,110933871.1,0.042037659,0.668793027,1300973,15.05755787,849433,7389371705,10727.91294,10.20580544,18.78988979,334.2048598,24445139.29,81406629844,12489510.56,1.96428E+11,79911244661,150985.6318,12218918160,61424.21454,26852.59424,49432242.49,0.000668758,57.78069533,106366.9795,1.2310993,27.63635217,0.031368973,2.04215E+11,1.1367E+11,1.866772976,1.43368E+11,2.12196E+11,0.043347709,0.050479015,1285.133073,29.14916864,4.298052244,13573.5,13573.5,112055475.2,111460049,108479712.7,101065485.6,85648767.16,77880603.52,70380884.36,58433941.64,37818952.19,25428156.57,67.56414523,115269131.7,164750338.2,43114402.08,114974364,112600090.5,46921883.76,77091191.51,92463318.28,103614452.4,110535687.4,113595648,114832215.5,115167591.3,22783703.29,50234345.48,79080822.79,93726806.99,104398899.2,110932494.8,113774397.5,114878813.5,115180232.6,115262520.9,82987292.16,96621114.43,106324528.2,111939592.4,114258415.2,115000362.7,115221319.7,115266525.4,576687,129,1059,5773,39295,243849,1058029,4102453,12607670,10,161,1251,6990,46808,281576,1229542,4545379,13810482,34037723,56881713,1773,10868,73003,417808,1863785,6126904,19563565,39402237,4014056.213,5.827619357,0.181546842,17.37606816,0.010207048,0.005544,4.43109E-05,13279.09424,28.71637205,25.96629536,26.98104994,464.7329716,6.38136E+15,6.15998E+15,45977.28966,6518,365302.4962,672475866.2,422516.8886,777800353.5,53332,,,,,
2021-03-31,1916.880019,1.840305287,0.011653432,25752085.01,25752085.01,21183655.89,112068945.2,110946063.8,0.042146392,0.668945749,1354603,15.67827546,880632,9245551386,14120.36065,13.20346957,23.80782487,383.9993038,32250151,80593674822,12491270.12,2.0065E+11,79387330350,148124.8794,12268350402,58605.60648,30258.66795,58002236.01,0.000759772,65.64425771,125832.166,1.45639081,23.00244561,0.032604328,2.1267E+11,1.15563E+11,1.912236527,1.49319E+11,2.20983E+11,0.040853448,0.050488743,1335.777709,22.62256264,4.253502534,13434.375,13434.375,112068945.2,111472278,108490605.6,101089431,85678224.67,77897043.53,70361252.23,58432864.38,37692897.28,26926406.72,67.57053231,115282566,164711973.3,43115057.3,114985727.8,112603695.3,46789468.86,77117782.46,92458468.05,103607936,110536726.5,113601052.2,114844125.1,115180942.9,22663636.68,50213545.91,79106480.62,93720852.32,104394496,110934088.7,113780840.4,114890833.7,115193636.7,115275954.4,83202035.86,96776759.37,106425102.3,111993817.1,114289942.5,115018081.8,115236795.1,115280083.2,607390,128,1059,5771,39293,244085,1060120,4120032,12667480,10,161,1251,6987,46825,281864,1232619,4563963,13875068,34108229,56957356,1808,11166,74991,427951,1912874,6250265,20015342,39705643,4823229.046,7.366324709,0.200325164,17.40911268,0.012420091,0.006888,5.4615E-05,16824.29295,23.90153255,26.82975586,27.87843927,460.9491981,6.20641E+15,6.17305E+15,47745.26937,6452,413792.4894,793190555,511598.1796,980672328.3,60645,,,,,
2021-04-01,1971.240783,1.855976023,0.011729583,26658567.53,26658567.53,23659251.22,112082296.6,110961299.2,0.042203978,0.668331427,1368006,15.83340278,924096,7578825947,10842.05864,11.735782,22.38990209,315.3985252,30629520.39,81376485988,12488717.92,1.99361E+11,80091331500,145731.4301,12326352638,58546.03818,29061.94334,57288087.93,0.000718116,62.04521151,122306.0513,1.415579297,28.86086049,0.033513687,2.18731E+11,1.17853E+11,1.928481188,1.53611E+11,2.27276E+11,0.039673977,0.05050462,1350.990828,32.30879303,4.281297613,13523.75,13523.75,112082296.6,111487341,108504987.2,101105949.2,85698040.17,77926286.05,70392294.68,58371570.39,39097089.69,28447261.21,67.58796954,115296089.8,164712458.7,43078342.83,114997601.4,112612952.1,46750405.06,77056000.22,92456863.55,103608658.4,110543375.2,113608649.8,114856102.6,115194380.8,22664523.63,50378117.51,79047287.67,93723693.14,104398211.8,110940722.3,113788567.3,114902955.1,115207132.8,115289476.1,83346392.06,96909289.16,106532988,112047492.1,114316142.2,115034235.3,115252289.9,115293719.8,652694,128,1057,5779,39311,244183,1060421,4131084,12728459,10,163,1249,6999,46872,281960,1233043,4576342,13941350,34179717,57036308,1844,11427,77041,437181,1947857,6339122,20469219,39999676,3844698.229,5.50011888,0.16,17.43597306,0.011358279,0.0059535,5.07625E-05,15538.19334,29.98833274,27.40358526,28.4741279,468.3994563,6.391E+15,6.21113E+15,46976.00061,6516,403397.7321,795194061.1,469188.2311,924882975.8,56126,,,,,
